x-axis,MATH
Hertz,dBV
+157.2000E+03,-99.33472E+00
+157.4000E+03,-98.12775E+00
+157.6000E+03,-97.13806E+00
+157.8000E+03,-96.40442E+00
+158.0000E+03,-93.28186E+00
+158.2000E+03,-90.70557E+00
+158.4000E+03,-87.03461E+00
+158.6000E+03,-83.38623E+00
+158.8000E+03,-81.94702E+00
+159.0000E+03,-83.59009E+00
+159.2000E+03,-86.28754E+00
+159.4000E+03,-88.12714E+00
+159.6000E+03,-87.96967E+00
+159.8000E+03,-87.99225E+00
+160.0000E+03,-88.01788E+00
+160.2000E+03,-86.64703E+00
+160.4000E+03,-86.25702E+00
+160.6000E+03,-84.81506E+00
+160.8000E+03,-84.58740E+00
+161.0000E+03,-85.11292E+00
+161.2000E+03,-86.16943E+00
+161.4000E+03,-88.57697E+00
+161.6000E+03,-89.51050E+00
+161.8000E+03,-91.88843E+00
+162.0000E+03,-95.38605E+00
+162.2000E+03,-96.46790E+00
+162.4000E+03,-93.95660E+00
+162.6000E+03,-93.60046E+00
+162.8000E+03,-94.53217E+00
+163.0000E+03,-93.18146E+00
+163.2000E+03,-92.12982E+00
+163.4000E+03,-92.86713E+00
+163.6000E+03,-91.83899E+00
+163.8000E+03,-92.36328E+00
+164.0000E+03,-94.90448E+00
+164.2000E+03,-96.27197E+00
+164.4000E+03,-93.60413E+00
+164.6000E+03,-90.53253E+00
+164.8000E+03,-94.29199E+00
+165.0000E+03,-99.16199E+00
+165.2000E+03,-99.12537E+00
+165.4000E+03,-98.94714E+00
+165.6000E+03,-100.17456E+00
+165.8000E+03,-97.25037E+00
+166.0000E+03,-95.38300E+00
+166.2000E+03,-94.20898E+00
+166.4000E+03,-92.97272E+00
+166.6000E+03,-92.75055E+00
+166.8000E+03,-93.61053E+00
+167.0000E+03,-92.84180E+00
+167.2000E+03,-91.89392E+00
+167.4000E+03,-92.60193E+00
+167.6000E+03,-96.14655E+00
+167.8000E+03,-95.92590E+00
+168.0000E+03,-86.66321E+00
+168.2000E+03,-79.06952E+00
+168.4000E+03,-73.14941E+00
+168.6000E+03,-69.72198E+00
+168.8000E+03,-68.61908E+00
+169.0000E+03,-69.04694E+00
+169.2000E+03,-71.18744E+00
+169.4000E+03,-75.73608E+00
+169.6000E+03,-83.49152E+00
+169.8000E+03,-94.91608E+00
+170.0000E+03,-99.44885E+00
+170.2000E+03,-92.81250E+00
+170.4000E+03,-93.04596E+00
+170.6000E+03,-92.94098E+00
+170.8000E+03,-91.15662E+00
+171.0000E+03,-90.05829E+00
+171.2000E+03,-89.67102E+00
+171.4000E+03,-87.91504E+00
+171.6000E+03,-88.52631E+00
+171.8000E+03,-89.29077E+00
+172.0000E+03,-90.32959E+00
+172.2000E+03,-88.86383E+00
+172.4000E+03,-84.66827E+00
+172.6000E+03,-84.50623E+00
+172.8000E+03,-87.13043E+00
+173.0000E+03,-91.54114E+00
+173.2000E+03,-93.04840E+00
+173.4000E+03,-91.14014E+00
+173.6000E+03,-92.50305E+00
+173.8000E+03,-94.95117E+00
+174.0000E+03,-94.88220E+00
+174.2000E+03,-98.32367E+00
+174.4000E+03,-98.15216E+00
+174.6000E+03,-90.82245E+00
+174.8000E+03,-90.62378E+00
+175.0000E+03,-90.70770E+00
+175.2000E+03,-92.60712E+00
+175.4000E+03,-94.37622E+00
+175.6000E+03,-98.30231E+00
+175.8000E+03,-101.61560E+00
+176.0000E+03,-93.33344E+00
+176.2000E+03,-87.73407E+00
+176.4000E+03,-87.88177E+00
+176.6000E+03,-89.47083E+00
+176.8000E+03,-88.64227E+00
+177.0000E+03,-87.93884E+00
+177.2000E+03,-87.87750E+00
+177.4000E+03,-92.06116E+00
+177.6000E+03,-98.24860E+00
+177.8000E+03,-99.52148E+00
+178.0000E+03,-92.50244E+00
+178.2000E+03,-84.71039E+00
+178.4000E+03,-78.82294E+00
+178.6000E+03,-75.18646E+00
+178.8000E+03,-74.46716E+00
+179.0000E+03,-76.39099E+00
+179.2000E+03,-79.53735E+00
+179.4000E+03,-83.04535E+00
+179.6000E+03,-85.85999E+00
+179.8000E+03,-88.88794E+00
+180.0000E+03,-90.80963E+00
+180.2000E+03,-93.25867E+00
+180.4000E+03,-97.94098E+00
+180.6000E+03,-95.46997E+00
+180.8000E+03,-91.47095E+00
+181.0000E+03,-88.09692E+00
+181.2000E+03,-85.85602E+00
+181.4000E+03,-86.30341E+00
+181.6000E+03,-87.90100E+00
+181.8000E+03,-88.04413E+00
+182.0000E+03,-92.09625E+00
+182.2000E+03,-98.89038E+00
+182.4000E+03,-98.98254E+00
+182.6000E+03,-93.42804E+00
+182.8000E+03,-93.44482E+00
+183.0000E+03,-92.88513E+00
+183.2000E+03,-92.61108E+00
+183.4000E+03,-91.37024E+00
+183.6000E+03,-88.66608E+00
+183.8000E+03,-91.28754E+00
+184.0000E+03,-94.63776E+00
+184.2000E+03,-99.16168E+00
+184.4000E+03,-101.70471E+00
+184.6000E+03,-97.92694E+00
+184.8000E+03,-91.30615E+00
+185.0000E+03,-89.15253E+00
+185.2000E+03,-91.16516E+00
+185.4000E+03,-93.65417E+00
+185.6000E+03,-95.10071E+00
+185.8000E+03,-96.09253E+00
+186.0000E+03,-93.63586E+00
+186.2000E+03,-88.84430E+00
+186.4000E+03,-86.70929E+00
+186.6000E+03,-86.65741E+00
+186.8000E+03,-86.75385E+00
+187.0000E+03,-88.40424E+00
+187.2000E+03,-90.41199E+00
+187.4000E+03,-91.67999E+00
+187.6000E+03,-92.67212E+00
+187.8000E+03,-88.48877E+00
+188.0000E+03,-79.22638E+00
+188.2000E+03,-75.57892E+00
+188.4000E+03,-72.76245E+00
+188.6000E+03,-71.25305E+00
+188.8000E+03,-71.14563E+00
+189.0000E+03,-72.70020E+00
+189.2000E+03,-76.36078E+00
+189.4000E+03,-86.70837E+00
+189.6000E+03,-102.50031E+00
+189.8000E+03,-100.67841E+00
+190.0000E+03,-90.85907E+00
+190.2000E+03,-91.63971E+00
+190.4000E+03,-88.70453E+00
+190.6000E+03,-87.87231E+00
+190.8000E+03,-85.81024E+00
+191.0000E+03,-83.77411E+00
+191.2000E+03,-83.46191E+00
+191.4000E+03,-84.37531E+00
+191.6000E+03,-85.51849E+00
+191.8000E+03,-86.91467E+00
+192.0000E+03,-91.16486E+00
+192.2000E+03,-98.54065E+00
+192.4000E+03,-100.69794E+00
+192.6000E+03,-93.59955E+00
+192.8000E+03,-91.70593E+00
+193.0000E+03,-91.64825E+00
+193.2000E+03,-93.20679E+00
+193.4000E+03,-92.79022E+00
+193.6000E+03,-89.35608E+00
+193.8000E+03,-90.55695E+00
+194.0000E+03,-93.30719E+00
+194.2000E+03,-95.04639E+00
+194.4000E+03,-92.66022E+00
+194.6000E+03,-90.32196E+00
+194.8000E+03,-96.73340E+00
+195.0000E+03,-101.13708E+00
+195.2000E+03,-95.36896E+00
+195.4000E+03,-90.99274E+00
+195.6000E+03,-92.95135E+00
+195.8000E+03,-94.73083E+00
+196.0000E+03,-93.11127E+00
+196.2000E+03,-88.52539E+00
+196.4000E+03,-85.92896E+00
+196.6000E+03,-85.99579E+00
+196.8000E+03,-87.32513E+00
+197.0000E+03,-88.41949E+00
+197.2000E+03,-88.73657E+00
+197.4000E+03,-90.08789E+00
+197.6000E+03,-90.73364E+00
+197.8000E+03,-90.04517E+00
+198.0000E+03,-87.67426E+00
+198.2000E+03,-83.05756E+00
+198.4000E+03,-79.22028E+00
+198.6000E+03,-77.14722E+00
+198.8000E+03,-76.98395E+00
+199.0000E+03,-78.90808E+00
+199.2000E+03,-83.54126E+00
+199.4000E+03,-89.32953E+00
+199.6000E+03,-92.79694E+00
+199.8000E+03,-93.44055E+00
+200.0000E+03,-93.90991E+00
+200.2000E+03,-94.22119E+00
+200.4000E+03,-91.41541E+00
+200.6000E+03,-89.18427E+00
+200.8000E+03,-85.64423E+00
+201.0000E+03,-82.26196E+00
+201.2000E+03,-80.50873E+00
+201.4000E+03,-80.59998E+00
+201.6000E+03,-82.42767E+00
+201.8000E+03,-84.40796E+00
+202.0000E+03,-85.26825E+00
+202.2000E+03,-86.81030E+00
+202.4000E+03,-91.70868E+00
+202.6000E+03,-98.91724E+00
+202.8000E+03,
