x-axis,MATH
Hertz,dBV
+12.62000E+03,-105.40253E+00
+12.64000E+03,-101.12885E+00
+12.66000E+03,-88.92410E+00
+12.68000E+03,-78.60947E+00
+12.70000E+03,-72.72858E+00
+12.72000E+03,-69.45732E+00
+12.74000E+03,-68.36388E+00
+12.76000E+03,-69.13818E+00
+12.78000E+03,-71.95618E+00
+12.80000E+03,-77.12967E+00
+12.82000E+03,-83.85704E+00
+12.84000E+03,-87.48337E+00
+12.86000E+03,-91.23299E+00
+12.88000E+03,-89.94095E+00
+12.90000E+03,-88.44131E+00
+12.92000E+03,-91.09818E+00
+12.94000E+03,-93.26256E+00
+12.96000E+03,-103.61183E+00
+12.98000E+03,-103.28308E+00
+13.00000E+03,-101.09756E+00
+13.02000E+03,-101.20644E+00
+13.04000E+03,-97.96814E+00
+13.06000E+03,-96.55663E+00
+13.08000E+03,-96.57944E+00
+13.10000E+03,-97.38556E+00
+13.12000E+03,-97.86331E+00
+13.14000E+03,-97.36969E+00
+13.16000E+03,-96.58844E+00
+13.18000E+03,-95.27519E+00
+13.20000E+03,-97.53174E+00
+13.22000E+03,-97.38976E+00
+13.24000E+03,-96.13007E+00
+13.26000E+03,-97.36031E+00
+13.28000E+03,-95.11276E+00
+13.30000E+03,-97.34436E+00
+13.32000E+03,-95.28389E+00
+13.34000E+03,-90.92133E+00
+13.36000E+03,-88.91457E+00
+13.38000E+03,-88.59375E+00
+13.40000E+03,-88.87375E+00
+13.42000E+03,-89.74037E+00
+13.44000E+03,-100.93102E+00
+13.46000E+03,-108.39836E+00
+13.48000E+03,-100.96848E+00
+13.50000E+03,-95.27107E+00
+13.52000E+03,-96.55899E+00
+13.54000E+03,-94.64989E+00
+13.56000E+03,-92.37869E+00
+13.58000E+03,-91.10207E+00
+13.60000E+03,-88.06526E+00
+13.62000E+03,-87.86018E+00
+13.64000E+03,-88.48312E+00
+13.66000E+03,-93.24173E+00
+13.68000E+03,-94.37813E+00
+13.70000E+03,-88.19359E+00
+13.72000E+03,-85.01938E+00
+13.74000E+03,-88.10349E+00
+13.76000E+03,-99.67308E+00
+13.78000E+03,-103.12294E+00
+13.80000E+03,-96.95465E+00
+13.82000E+03,-91.75339E+00
+13.84000E+03,-89.14101E+00
+13.86000E+03,-93.93066E+00
+13.88000E+03,-96.05469E+00
+13.90000E+03,-96.02669E+00
